communication_id,source_phone_id,target_phone_id,communication_type,timestamp,duration_seconds,cell_tower_source,cell_tower_target,communication_direction,message_id_hash,source_id,confidence_score,evidence_id,created_at
COM005376,PH01121,PH04478,SMS,2024-08-30 07:01:52,,TWR0381,TWR0228,OUTBOUND,MSG507052605,SRC024,0.85,EV01322,2024-03-17 12:38:36
COM005377,PH01751,PH01479,EMAIL,2024-10-26 23:05:37,,TWR0400,TWR0115,OUTBOUND,MSG724086474,SRC006,0.83,EV01208,2026-04-19 19:31:36
COM005378,PH03837,PH02335,EMAIL,2024-06-25 00:22:00,,TWR0028,TWR0363,OUTBOUND,MSG331842106,SRC027,0.98,EV00645,2025-03-28 17:06:25
COM005379,PH02954,PH00663,EMAIL,2025-04-15 05:39:28,,TWR0010,TWR0378,OUTBOUND,MSG538013686,SRC017,0.85,EV00148,2024-04-07 07:37:22
COM005380,PH01297,PH01031,CALL,2024-07-03 03:17:23,54,TWR0140,TWR0077,OUTBOUND,MSG516454098,SRC011,0.92,EV01346,2026-06-08 19:06:46
COM005381,PH02177,PH01176,SMS,2025-06-28 13:49:10,,TWR0330,TWR0169,OUTBOUND,MSG732872607,SRC023,0.93,EV02577,2024-04-16 21:21:15
COM005382,PH01221,PH03636,CALL,2024-03-09 14:27:51,1565,TWR0313,TWR0110,INBOUND,MSG490726273,SRC010,0.84,EV03506,2026-02-27 15:59:17
COM005383,PH03553,PH04095,EMAIL,2026-07-06 19:35:20,,TWR0113,TWR0383,OUTBOUND,MSG657047494,SRC007,0.91,EV00204,2024-04-13 01:49:56
COM005384,PH02623,PH03735,EMAIL,2025-11-28 10:27:00,,TWR0226,TWR0261,INBOUND,MSG812784827,SRC026,0.97,EV03500,2024-12-23 20:33:16
COM005385,PH02764,PH03729,EMAIL,2024-06-22 01:18:27,,TWR0016,TWR0374,OUTBOUND,MSG573245216,SRC011,0.91,EV01116,2024-08-17 01:31:02
COM005386,PH03823,PH01666,EMAIL,2024-09-30 17:15:12,,TWR0245,TWR0362,INBOUND,MSG896781857,SRC026,0.92,EV02633,2024-05-22 08:30:54
COM005387,PH03548,PH03112,CALL,2026-07-24 16:27:07,1630,TWR0270,TWR0313,INBOUND,MSG125347505,SRC010,0.94,EV01766,2024-12-14 12:11:56
COM005388,PH00216,PH01237,SMS,2026-04-10 19:44:00,,TWR0205,TWR0285,OUTBOUND,MSG562998122,SRC009,0.96,EV03251,2024-05-18 05:50:26
COM005389,PH03855,PH03506,EMAIL,2024-02-18 20:33:06,,TWR0369,TWR0380,OUTBOUND,MSG873970878,SRC011,0.88,EV01418,2026-06-03 10:35:39
COM005390,PH01580,PH03685,SMS,2025-12-17 09:17:07,,TWR0243,TWR0219,INBOUND,MSG952134293,SRC012,0.89,EV01336,2025-08-21 20:47:10
COM005391,PH01899,PH02662,SMS,2024-07-18 11:48:17,,TWR0367,TWR0020,INBOUND,MSG326584059,SRC009,0.89,EV02594,2025-06-07 23:05:45
COM005392,PH00640,PH03221,CALL,2024-10-19 08:18:26,1793,TWR0075,TWR0243,INBOUND,MSG647964314,SRC001,0.81,EV04044,2025-11-13 03:04:25
COM005393,PH02332,PH02341,CALL,2025-11-01 18:28:42,254,TWR0336,TWR0399,OUTBOUND,MSG737982263,SRC009,0.86,EV03130,2024-02-26 16:05:43
COM005394,PH00781,PH04491,EMAIL,2026-08-17 12:47:28,,TWR0137,TWR0216,OUTBOUND,MSG437644684,SRC013,0.87,EV02366,2024-02-22 21:48:33
COM005395,PH00370,PH02877,EMAIL,2025-11-04 10:43:01,,TWR0040,TWR0043,OUTBOUND,MSG159731865,SRC001,0.91,EV00137,2024-07-30 17:41:52
COM005396,PH02574,PH00605,EMAIL,2026-04-13 13:27:31,,TWR0250,TWR0237,INBOUND,MSG514694809,SRC019,0.94,EV00328,2024-09-22 07:22:55
COM005397,PH02017,PH02492,SMS,2025-01-20 22:24:22,,TWR0322,TWR0210,INBOUND,MSG351054990,SRC018,0.88,EV03506,2024-09-18 23:33:48
COM005398,PH03386,PH02892,CALL,2025-03-01 09:13:57,563,TWR0303,TWR0140,INBOUND,MSG673245804,SRC022,0.9,EV01061,2025-05-29 14:20:49
COM005399,PH00238,PH02934,SMS,2024-03-09 08:58:26,,TWR0224,TWR0064,OUTBOUND,MSG237793789,SRC022,0.94,EV02995,2026-01-11 01:44:29
COM005400,PH02779,PH00395,SMS,2026-08-28 10:57:26,,TWR0157,TWR0231,INBOUND,MSG473679012,SRC029,0.93,EV03296,2024-06-01 20:59:53
COM005401,PH01582,PH00938,CALL,2024-05-10 23:51:07,265,TWR0377,TWR0352,INBOUND,MSG841183731,SRC019,0.86,EV00506,2025-01-26 04:17:17
COM005402,PH01151,PH00250,SMS,2025-06-13 13:12:43,,TWR0054,TWR0045,INBOUND,MSG689709903,SRC009,0.81,EV03384,2024-07-17 07:15:43
COM005403,PH01643,PH03308,SMS,2026-04-26 07:55:38,,TWR0099,TWR0320,INBOUND,MSG430900844,SRC010,0.93,EV01464,2025-06-17 04:02:45
COM005404,PH01037,PH00712,EMAIL,2024-03-18 13:05:15,,TWR0109,TWR0091,INBOUND,MSG502722705,SRC009,0.82,EV04483,2025-06-22 00:07:10
COM005405,PH01331,PH01362,EMAIL,2025-06-20 20:42:22,,TWR0314,TWR0259,OUTBOUND,MSG632891044,SRC005,0.83,EV00221,2024-08-15 18:19:21
COM005406,PH04047,PH03061,SMS,2024-06-10 16:51:52,,TWR0209,TWR0249,OUTBOUND,MSG990712816,SRC023,0.94,EV01532,2025-10-20 22:53:02
COM005407,PH00003,PH03123,EMAIL,2025-11-11 23:10:51,,TWR0221,TWR0206,INBOUND,MSG637930358,SRC010,0.87,EV01156,2025-03-26 10:06:52
COM005408,PH01680,PH02169,CALL,2026-06-24 02:05:51,423,TWR0280,TWR0335,OUTBOUND,MSG189288070,SRC027,0.81,EV04717,2024-03-20 19:09:21
COM005409,PH00516,PH00212,SMS,2025-11-02 04:36:22,,TWR0017,TWR0313,INBOUND,MSG712383250,SRC005,0.86,EV01677,2024-11-30 11:18:47
COM005410,PH03960,PH02599,CALL,2024-02-03 13:31:17,358,TWR0050,TWR0117,INBOUND,MSG671751263,SRC012,0.81,EV01689,2024-11-29 06:15:59
COM005411,PH04043,PH04015,EMAIL,2025-03-02 13:54:35,,TWR0376,TWR0288,OUTBOUND,MSG982204516,SRC001,0.94,EV01007,2024-05-15 20:27:32
COM005412,PH02399,PH04339,CALL,2025-01-03 17:02:38,1257,TWR0075,TWR0384,OUTBOUND,MSG636174373,SRC006,0.91,EV02851,2024-08-31 20:11:10
COM005413,PH02219,PH00445,CALL,2026-02-25 20:04:01,1445,TWR0316,TWR0075,INBOUND,MSG170267775,SRC019,0.87,EV01218,2025-08-13 04:13:36
COM005414,PH03578,PH01069,SMS,2025-03-13 08:59:23,,TWR0143,TWR0093,OUTBOUND,MSG487036605,SRC004,0.88,EV04384,2024-02-13 05:49:56
COM005415,PH04274,PH00791,CALL,2026-05-28 13:42:07,47,TWR0293,TWR0079,INBOUND,MSG263021248,SRC014,0.94,EV01394,2025-07-16 02:47:50
COM005416,PH01589,PH01476,SMS,2025-12-16 07:53:28,,TWR0229,TWR0296,INBOUND,MSG299481243,SRC013,0.9,EV01468,2025-08-18 23:20:10
COM005417,PH04220,PH02289,CALL,2024-06-21 14:45:02,1585,TWR0400,TWR0073,INBOUND,MSG377067162,SRC022,0.96,EV01799,2024-12-30 11:05:52
COM005418,PH03414,PH01783,CALL,2025-11-26 03:21:47,816,TWR0396,TWR0005,OUTBOUND,MSG126734895,SRC026,0.96,EV00266,2026-08-29 02:28:21
COM005419,PH01878,PH03746,SMS,2025-07-12 12:04:29,,TWR0033,TWR0202,INBOUND,MSG560263098,SRC007,0.97,EV04461,2025-04-09 13:08:53
COM005420,PH01824,PH01552,SMS,2024-08-27 00:34:30,,TWR0322,TWR0158,INBOUND,MSG534718243,SRC008,0.84,EV01768,2024-05-10 20:19:12
COM005421,PH03428,PH00365,EMAIL,2026-03-25 06:39:38,,TWR0040,TWR0089,INBOUND,MSG560745540,SRC025,0.84,EV02501,2025-11-23 23:14:17
COM005422,PH03512,PH03869,CALL,2025-05-05 11:23:22,1644,TWR0349,TWR0028,INBOUND,MSG923483347,SRC018,0.83,EV01151,2025-08-23 12:01:42
COM005423,PH00537,PH03605,EMAIL,2026-04-03 14:33:53,,TWR0179,TWR0057,INBOUND,MSG769704074,SRC021,0.85,EV00380,2024-02-06 00:49:21
COM005424,PH00012,PH02905,CALL,2025-12-05 11:33:55,1573,TWR0322,TWR0026,OUTBOUND,MSG796414645,SRC007,0.86,EV03184,2024-11-26 18:45:22
COM005425,PH03213,PH02600,CALL,2026-03-23 18:23:15,530,TWR0359,TWR0351,INBOUND,MSG470006224,SRC009,0.9,EV02187,2024-11-21 21:56:34
COM005426,PH04397,PH02584,SMS,2024-12-07 11:46:25,,TWR0386,TWR0038,OUTBOUND,MSG114237255,SRC002,0.89,EV04295,2026-04-01 00:30:25
COM005427,PH03486,PH02632,SMS,2025-03-17 06:19:08,,TWR0051,TWR0247,OUTBOUND,MSG651539800,SRC005,0.92,EV02011,2024-03-19 17:07:50
COM005428,PH02921,PH02166,CALL,2026-03-17 16:23:21,1556,TWR0290,TWR0391,INBOUND,MSG957164449,SRC025,0.89,EV03476,2024-01-08 01:54:34
COM005429,PH03456,PH01111,SMS,2025-06-20 07:39:55,,TWR0222,TWR0032,INBOUND,MSG247385777,SRC005,0.99,EV03977,2025-07-14 18:21:37
COM005430,PH00952,PH04413,CALL,2024-03-21 03:02:29,378,TWR0256,TWR0165,INBOUND,MSG512745525,SRC017,0.89,EV04437,2025-01-02 00:16:43
COM005431,PH01677,PH00567,CALL,2024-07-21 19:48:58,1319,TWR0354,TWR0257,INBOUND,MSG890807427,SRC008,0.81,EV01611,2024-11-05 19:39:19
COM005432,PH01738,PH04086,CALL,2025-05-28 18:22:03,1351,TWR0276,TWR0079,OUTBOUND,MSG364993243,SRC013,0.83,EV00144,2024-08-01 04:18:43
COM005433,PH01398,PH03036,EMAIL,2025-06-22 20:26:45,,TWR0044,TWR0050,INBOUND,MSG538881434,SRC014,0.9,EV04457,2026-01-30 08:19:09
COM005434,PH00410,PH03867,EMAIL,2025-11-24 08:10:56,,TWR0353,TWR0309,INBOUND,MSG812973857,SRC016,0.81,EV00207,2024-12-13 08:41:41
COM005435,PH00349,PH00166,EMAIL,2026-01-02 21:32:18,,TWR0175,TWR0321,OUTBOUND,MSG684640359,SRC015,0.95,EV02226,2025-01-18 05:50:37
COM005436,PH00153,PH00445,SMS,2025-04-23 02:59:51,,TWR0003,TWR0301,INBOUND,MSG731285050,SRC013,0.95,EV02237,2024-11-18 19:50:00
COM005437,PH00787,PH00811,CALL,2025-08-10 20:17:10,143,TWR0348,TWR0030,INBOUND,MSG968359049,SRC012,0.94,EV00239,2026-06-02 11:35:52
COM005438,PH00555,PH01079,CALL,2024-11-05 10:10:54,31,TWR0286,TWR0377,INBOUND,MSG863887805,SRC028,0.86,EV00520,2024-08-15 09:53:08
COM005439,PH00413,PH01053,EMAIL,2025-11-22 16:04:10,,TWR0360,TWR0372,INBOUND,MSG557643884,SRC027,0.82,EV03017,2025-07-26 01:30:19
COM005440,PH03373,PH01782,CALL,2026-04-22 17:31:27,1473,TWR0244,TWR0146,OUTBOUND,MSG418032789,SRC026,0.87,EV00503,2026-04-16 00:25:08
COM005441,PH01542,PH01187,EMAIL,2024-05-29 19:29:29,,TWR0122,TWR0298,OUTBOUND,MSG402986231,SRC012,0.99,EV00997,2026-05-11 01:59:42
COM005442,PH03177,PH01553,CALL,2026-04-19 21:38:17,47,TWR0089,TWR0102,OUTBOUND,MSG515610645,SRC001,0.83,EV00041,2025-03-21 17:16:26
COM005443,PH00636,PH03294,CALL,2024-04-21 03:15:57,1574,TWR0046,TWR0325,OUTBOUND,MSG673314009,SRC003,0.86,EV04653,2024-09-23 07:38:37
COM005444,PH01317,PH02358,CALL,2024-03-07 13:57:29,226,TWR0208,TWR0258,INBOUND,MSG427730427,SRC022,0.83,EV03596,2024-01-08 00:54:57
COM005445,PH02861,PH02052,SMS,2024-03-11 09:51:42,,TWR0030,TWR0398,INBOUND,MSG713299235,SRC013,0.96,EV02190,2026-03-07 21:53:53
COM005446,PH01773,PH03831,EMAIL,2025-07-08 05:50:11,,TWR0271,TWR0364,OUTBOUND,MSG770203770,SRC029,0.95,EV00846,2025-10-19 16:56:09
COM005447,PH03109,PH00491,EMAIL,2026-07-01 14:44:05,,TWR0279,TWR0094,OUTBOUND,MSG980637980,SRC029,0.84,EV00919,2026-01-05 18:43:44
COM005448,PH04372,PH04255,EMAIL,2026-08-03 00:17:12,,TWR0260,TWR0061,OUTBOUND,MSG125980742,SRC013,0.94,EV00641,2024-12-12 15:53:16
COM005449,PH03155,PH02693,EMAIL,2024-12-26 04:00:27,,TWR0228,TWR0350,OUTBOUND,MSG964634489,SRC019,0.83,EV03022,2025-03-06 04:36:43
COM005450,PH02489,PH02080,CALL,2026-03-02 16:33:36,1724,TWR0043,TWR0023,OUTBOUND,MSG409209939,SRC006,0.87,EV01410,2025-08-03 05:13:29
COM005451,PH01046,PH00731,CALL,2025-02-07 02:26:27,749,TWR0222,TWR0015,INBOUND,MSG494462152,SRC006,0.94,EV04308,2024-04-13 00:45:06
COM005452,PH01408,PH00632,CALL,2025-03-10 12:21:15,1661,TWR0100,TWR0254,INBOUND,MSG854191122,SRC002,0.91,EV01703,2025-10-27 08:24:17
COM005453,PH02370,PH01589,CALL,2025-09-11 18:26:28,1614,TWR0205,TWR0065,INBOUND,MSG405495968,SRC028,0.89,EV00582,2026-07-21 02:09:17
COM005454,PH02219,PH02744,EMAIL,2026-01-01 19:21:12,,TWR0140,TWR0164,OUTBOUND,MSG169451636,SRC030,0.9,EV02596,2024-07-09 23:13:54
COM005455,PH01823,PH02986,SMS,2025-11-13 08:42:41,,TWR0005,TWR0259,OUTBOUND,MSG223141777,SRC029,0.98,EV02467,2025-10-16 00:13:34
COM005456,PH01135,PH01652,SMS,2025-06-20 11:55:36,,TWR0258,TWR0335,INBOUND,MSG341367853,SRC011,0.98,EV03722,2025-04-05 03:25:29
COM005457,PH02406,PH03532,SMS,2024-05-22 16:05:36,,TWR0368,TWR0092,INBOUND,MSG282641936,SRC008,0.82,EV03644,2026-01-23 12:50:31
COM005458,PH04377,PH04011,EMAIL,2025-06-20 04:47:05,,TWR0232,TWR0287,INBOUND,MSG312454764,SRC028,0.95,EV04014,2025-12-31 09:19:50
COM005459,PH02228,PH00466,CALL,2024-07-07 08:18:18,595,TWR0097,TWR0101,OUTBOUND,MSG509107639,SRC013,0.94,EV04415,2026-02-27 06:02:52
COM005460,PH03555,PH03363,EMAIL,2024-03-08 16:20:52,,TWR0134,TWR0044,INBOUND,MSG447427981,SRC019,0.98,EV04348,2026-01-12 17:06:22
COM005461,PH03173,PH02053,EMAIL,2024-03-28 04:16:22,,TWR0131,TWR0300,INBOUND,MSG217283725,SRC002,0.84,EV00892,2025-03-30 11:22:39
COM005462,PH02636,PH02242,SMS,2025-12-22 13:04:44,,TWR0246,TWR0176,OUTBOUND,MSG645377099,SRC016,0.91,EV02099,2024-08-19 03:40:28
COM005463,PH03092,PH00726,SMS,2025-02-11 07:32:44,,TWR0136,TWR0075,OUTBOUND,MSG233104843,SRC027,0.9,EV02049,2024-11-20 21:57:40
COM005464,PH03748,PH02701,EMAIL,2026-05-06 15:49:20,,TWR0090,TWR0324,INBOUND,MSG228710502,SRC001,0.98,EV02538,2025-09-25 05:32:19
COM005465,PH02734,PH00020,CALL,2026-04-20 08:20:06,93,TWR0022,TWR0003,OUTBOUND,MSG374884557,SRC002,0.95,EV01072,2025-12-23 12:34:32
COM005466,PH02508,PH00742,SMS,2024-12-15 12:10:41,,TWR0105,TWR0028,OUTBOUND,MSG550099257,SRC014,0.94,EV02567,2024-03-20 21:58:40
COM005467,PH01522,PH01984,CALL,2024-02-11 00:51:42,1772,TWR0120,TWR0390,OUTBOUND,MSG123319036,SRC017,0.88,EV03303,2026-05-23 12:52:13
COM005468,PH01371,PH03642,SMS,2026-07-22 06:38:08,,TWR0105,TWR0331,OUTBOUND,MSG737059721,SRC008,0.9,EV03017,2024-09-09 03:13:21
COM005469,PH01629,PH00454,EMAIL,2025-11-25 10:54:52,,TWR0265,TWR0030,INBOUND,MSG408951278,SRC028,0.86,EV01980,2024-01-13 14:02:53
COM005470,PH00348,PH02851,EMAIL,2025-06-17 14:32:40,,TWR0200,TWR0313,INBOUND,MSG977754702,SRC027,0.92,EV02097,2026-08-17 23:41:08
COM005471,PH02993,PH04360,CALL,2024-05-27 18:13:34,1671,TWR0363,TWR0358,INBOUND,MSG175751597,SRC023,0.9,EV03572,2024-10-08 08:34:22
COM005472,PH00865,PH01775,EMAIL,2026-04-17 11:59:36,,TWR0082,TWR0240,INBOUND,MSG483959344,SRC022,0.87,EV01628,2024-11-08 16:27:26
COM005473,PH03764,PH02486,EMAIL,2024-04-15 12:14:33,,TWR0185,TWR0253,INBOUND,MSG819063049,SRC018,0.96,EV01343,2026-05-21 19:03:20
COM005474,PH03058,PH02871,EMAIL,2024-05-29 16:43:48,,TWR0290,TWR0384,OUTBOUND,MSG366571443,SRC024,0.91,EV01889,2024-04-27 05:50:56
COM005475,PH03837,PH02996,EMAIL,2026-03-17 01:09:52,,TWR0057,TWR0020,OUTBOUND,MSG775310129,SRC015,0.97,EV01285,2026-05-30 04:51:30
COM005476,PH03432,PH03518,CALL,2025-05-28 15:36:37,415,TWR0358,TWR0050,INBOUND,MSG784127817,SRC014,0.93,EV03325,2026-06-04 17:56:15
COM005477,PH00427,PH00141,SMS,2025-12-21 03:23:25,,TWR0336,TWR0221,INBOUND,MSG860785304,SRC018,0.93,EV02734,2024-03-30 12:50:29
COM005478,PH03211,PH03582,CALL,2026-04-28 01:12:30,147,TWR0064,TWR0262,INBOUND,MSG231765909,SRC025,0.8,EV01645,2024-06-22 01:43:38
COM005479,PH02112,PH00202,CALL,2025-10-09 08:53:14,462,TWR0400,TWR0287,INBOUND,MSG533816006,SRC023,0.85,EV01569,2025-08-30 06:07:56
COM005480,PH01148,PH02110,SMS,2024-04-03 01:34:21,,TWR0002,TWR0205,OUTBOUND,MSG341328961,SRC028,0.96,EV02986,2024-08-21 21:36:12
COM005481,PH03163,PH03967,EMAIL,2024-09-28 02:18:54,,TWR0192,TWR0130,OUTBOUND,MSG949608098,SRC007,0.86,EV03458,2024-09-11 09:21:47
COM005482,PH01576,PH02901,CALL,2025-09-29 00:36:50,1227,TWR0131,TWR0027,INBOUND,MSG875935819,SRC004,0.92,EV00262,2026-04-06 22:13:48
COM005483,PH01366,PH01907,SMS,2025-12-18 20:09:48,,TWR0224,TWR0345,INBOUND,MSG726873587,SRC007,0.86,EV04957,2026-07-13 14:50:02
COM005484,PH01362,PH02557,SMS,2024-08-17 08:03:35,,TWR0140,TWR0058,INBOUND,MSG550523136,SRC026,0.88,EV02110,2025-04-28 20:38:12
COM005485,PH03641,PH03386,CALL,2026-07-01 20:20:02,100,TWR0210,TWR0383,OUTBOUND,MSG393798299,SRC021,0.87,EV03380,2025-02-17 15:21:22
COM005486,PH01057,PH00352,SMS,2025-10-07 19:14:29,,TWR0071,TWR0144,INBOUND,MSG624425596,SRC002,0.81,EV01254,2024-01-14 03:03:34
COM005487,PH03904,PH01400,SMS,2026-04-26 01:52:33,,TWR0033,TWR0033,INBOUND,MSG696970244,SRC008,0.87,EV03566,2024-10-01 07:48:30
COM005488,PH03251,PH03920,SMS,2025-01-03 08:57:12,,TWR0221,TWR0161,INBOUND,MSG578081173,SRC025,0.92,EV04025,2025-04-05 08:06:39
COM005489,PH00338,PH00880,CALL,2025-02-26 04:11:34,1058,TWR0347,TWR0356,OUTBOUND,MSG878961646,SRC021,0.86,EV04582,2025-11-12 13:53:33
COM005490,PH00922,PH03779,CALL,2026-02-17 21:20:59,75,TWR0212,TWR0091,INBOUND,MSG374940790,SRC008,0.81,EV00549,2026-04-21 05:25:36
COM005491,PH01483,PH00676,SMS,2024-06-29 03:58:10,,TWR0382,TWR0155,OUTBOUND,MSG563464522,SRC011,0.89,EV00952,2024-04-04 10:43:03
COM005492,PH00633,PH02930,EMAIL,2025-09-13 18:52:01,,TWR0118,TWR0227,INBOUND,MSG200297370,SRC018,0.91,EV02474,2026-06-06 15:34:20
COM005493,PH00259,PH01115,SMS,2024-12-20 03:33:47,,TWR0130,TWR0099,INBOUND,MSG483209322,SRC017,0.89,EV03369,2026-01-04 02:31:00
COM005494,PH04491,PH04163,EMAIL,2025-08-19 09:02:21,,TWR0380,TWR0105,INBOUND,MSG136740859,SRC030,0.87,EV04585,2024-07-17 18:57:33
COM005495,PH04305,PH03638,EMAIL,2024-11-13 19:01:55,,TWR0216,TWR0219,INBOUND,MSG399434373,SRC002,0.91,EV01852,2026-06-09 06:37:58
COM005496,PH02039,PH01593,EMAIL,2025-06-06 13:03:23,,TWR0166,TWR0048,INBOUND,MSG879239520,SRC001,0.99,EV02290,2026-07-09 00:45:16
COM005497,PH00670,PH00956,EMAIL,2024-07-17 02:51:59,,TWR0132,TWR0049,OUTBOUND,MSG155760407,SRC011,0.82,EV02832,2025-10-17 14:02:21
COM005498,PH01327,PH02062,CALL,2024-10-24 00:06:36,463,TWR0073,TWR0386,OUTBOUND,MSG406252402,SRC021,0.88,EV01505,2026-02-17 23:26:48
COM005499,PH03905,PH00074,EMAIL,2026-02-24 14:56:32,,TWR0190,TWR0108,INBOUND,MSG924563370,SRC025,0.99,EV04881,2025-07-24 19:35:19
COM005500,PH01354,PH03636,EMAIL,2024-03-18 15:44:11,,TWR0030,TWR0343,OUTBOUND,MSG831855881,SRC002,0.96,EV00088,2026-06-18 22:08:21
COM005501,PH02057,PH00663,SMS,2025-02-08 16:04:23,,TWR0160,TWR0385,OUTBOUND,MSG244003548,SRC018,0.95,EV03214,2026-03-26 01:29:49
COM005502,PH04256,PH02945,SMS,2026-05-08 23:25:09,,TWR0340,TWR0124,OUTBOUND,MSG538531422,SRC003,0.98,EV02488,2024-04-20 06:30:20
COM005503,PH01008,PH02257,SMS,2024-09-01 18:22:50,,TWR0380,TWR0110,OUTBOUND,MSG441591221,SRC006,0.9,EV01944,2025-08-28 06:23:49
COM005504,PH04132,PH02960,EMAIL,2025-12-20 11:00:55,,TWR0063,TWR0354,OUTBOUND,MSG485411861,SRC015,0.88,EV00826,2024-07-09 18:50:17
COM005505,PH04476,PH00004,EMAIL,2025-05-17 00:04:48,,TWR0008,TWR0046,INBOUND,MSG646240728,SRC030,0.83,EV03791,2025-10-24 05:22:37
COM005506,PH01853,PH03965,SMS,2025-05-28 17:02:33,,TWR0203,TWR0325,INBOUND,MSG982489831,SRC030,0.89,EV03734,2025-04-07 19:42:49
COM005507,PH00808,PH03195,SMS,2025-01-15 11:35:18,,TWR0050,TWR0201,OUTBOUND,MSG898415993,SRC021,0.97,EV01960,2024-08-25 13:35:20
COM005508,PH01196,PH02522,SMS,2024-11-28 05:55:03,,TWR0060,TWR0220,OUTBOUND,MSG387293495,SRC021,0.8,EV02360,2025-04-24 05:58:30
COM005509,PH03892,PH02872,SMS,2025-10-05 08:59:35,,TWR0202,TWR0330,INBOUND,MSG298548408,SRC007,0.86,EV00184,2024-04-03 23:37:38
COM005510,PH03668,PH03903,EMAIL,2026-01-03 03:48:10,,TWR0048,TWR0115,INBOUND,MSG408863376,SRC016,0.99,EV01781,2024-05-03 06:32:51
COM005511,PH02349,PH02195,EMAIL,2025-03-12 20:22:29,,TWR0240,TWR0213,INBOUND,MSG330453123,SRC028,0.81,EV01024,2025-05-31 22:15:23
COM005512,PH00751,PH03678,CALL,2026-01-09 15:28:44,1144,TWR0312,TWR0358,OUTBOUND,MSG798889254,SRC007,0.85,EV03038,2024-05-25 02:01:52
COM005513,PH03457,PH01968,CALL,2026-06-27 21:29:41,1630,TWR0072,TWR0359,INBOUND,MSG561034763,SRC009,0.92,EV00875,2024-03-04 08:15:01
COM005514,PH03633,PH00667,CALL,2024-01-09 05:19:53,938,TWR0060,TWR0234,OUTBOUND,MSG433093788,SRC024,0.92,EV04558,2024-06-17 18:17:52
COM005515,PH01320,PH03510,EMAIL,2026-02-16 11:26:45,,TWR0083,TWR0139,INBOUND,MSG336695649,SRC005,0.87,EV02414,2024-11-03 21:58:49
COM005516,PH03175,PH03959,CALL,2026-07-04 14:17:01,338,TWR0291,TWR0246,INBOUND,MSG647666328,SRC011,0.83,EV04985,2025-08-01 01:49:09
COM005517,PH03687,PH02827,CALL,2025-05-06 14:41:19,41,TWR0032,TWR0149,INBOUND,MSG424401832,SRC023,0.92,EV00582,2025-10-03 00:08:42
COM005518,PH03963,PH01867,CALL,2024-12-14 05:30:35,176,TWR0194,TWR0284,INBOUND,MSG986804039,SRC009,0.9,EV03908,2024-03-27 14:17:26
COM005519,PH00466,PH03967,CALL,2024-06-02 01:25:26,1409,TWR0069,TWR0121,INBOUND,MSG216783539,SRC002,0.99,EV03024,2025-09-29 02:15:01
COM005520,PH03620,PH03905,EMAIL,2026-08-19 21:00:13,,TWR0071,TWR0327,INBOUND,MSG184520430,SRC011,0.85,EV03553,2025-04-22 01:53:24
COM005521,PH04352,PH04397,EMAIL,2024-01-31 12:29:41,,TWR0015,TWR0230,OUTBOUND,MSG593978729,SRC014,0.95,EV04056,2024-11-30 17:03:37
COM005522,PH03991,PH00237,EMAIL,2024-12-16 06:30:37,,TWR0307,TWR0004,INBOUND,MSG367807613,SRC019,0.98,EV00623,2026-04-26 13:43:53
COM005523,PH02895,PH01045,SMS,2025-11-15 08:56:52,,TWR0228,TWR0007,INBOUND,MSG224717498,SRC025,0.83,EV03823,2024-01-14 03:29:19
COM005524,PH00144,PH01949,CALL,2024-10-19 15:41:27,629,TWR0015,TWR0266,OUTBOUND,MSG430124064,SRC001,0.8,EV03713,2024-11-21 21:45:49
COM005525,PH03555,PH01636,CALL,2025-10-29 07:11:55,1480,TWR0011,TWR0231,INBOUND,MSG637314423,SRC024,0.81,EV01525,2025-10-19 03:18:36
COM005526,PH03043,PH03411,CALL,2025-08-20 11:29:42,1107,TWR0390,TWR0199,OUTBOUND,MSG949100676,SRC022,0.85,EV04649,2024-04-12 12:11:44
COM005527,PH04359,PH02063,CALL,2024-02-23 07:21:02,272,TWR0166,TWR0370,INBOUND,MSG803719918,SRC017,0.85,EV03058,2026-07-20 21:54:07
COM005528,PH00096,PH03413,CALL,2025-12-24 08:48:38,499,TWR0270,TWR0155,INBOUND,MSG396719072,SRC022,0.89,EV00970,2024-09-12 04:17:34
COM005529,PH02545,PH04319,SMS,2026-06-07 07:43:32,,TWR0266,TWR0141,INBOUND,MSG304207227,SRC005,0.88,EV00834,2024-06-12 16:43:50
COM005530,PH02420,PH00200,SMS,2025-02-12 15:57:42,,TWR0063,TWR0038,OUTBOUND,MSG745778690,SRC008,0.86,EV04826,2024-12-31 11:26:35
COM005531,PH01683,PH00883,SMS,2025-08-07 10:48:50,,TWR0189,TWR0266,INBOUND,MSG789964237,SRC001,0.85,EV03917,2024-07-06 11:28:39
COM005532,PH00915,PH04222,EMAIL,2026-08-14 17:51:56,,TWR0125,TWR0038,INBOUND,MSG558602002,SRC018,0.99,EV01640,2025-02-01 12:18:11
COM005533,PH04059,PH02689,CALL,2025-06-08 08:58:09,88,TWR0329,TWR0318,INBOUND,MSG374663573,SRC006,0.83,EV00336,2025-07-03 15:04:13
COM005534,PH02576,PH02084,CALL,2024-03-19 01:08:36,973,TWR0092,TWR0011,OUTBOUND,MSG688491320,SRC028,0.87,EV04831,2024-04-28 13:50:35
