account_id,in_deg,out_deg,in_volume,out_volume,egonet_nodes,egonet_edges,pagerank,community,expected_edges,oddball_score,ego_shape,shape_norm_score,total_volume,total_deg,volume_per_tx
A00179,7,6,2974621.5300000003,3014571.77,13,2,1.189285234439006,,1.3539346395530236,0.3197304647664482,NEAR_CLIQUE,-0.38944302178274254,5989193.300000001,13,460707.176923077
A00500,8,5,2384790.6,1395266.02,13,2,1.470861589583658,,1.3539346395530236,0.3197304647664482,NEAR_CLIQUE,-0.38944302178274254,3780056.62,13,290773.5861538462
A00322,8,5,2607754.8299999996,1874342.41,13,2,1.1442654756629314,,1.3539346395530236,0.3197304647664482,NEAR_CLIQUE,-0.38944302178274254,4482097.239999999,13,344776.71076923073
A00657,9,4,3659232.71,1121220.18,13,2,1.1775777840761483,,1.3539346395530236,0.3197304647664482,NEAR_CLIQUE,-0.38944302178274254,4780452.89,13,367727.14538461535
A00071,16,15,1876538.36,2293360.34,13,2,2.51627139778539,,1.3539346395530236,0.3197304647664482,NEAR_CLIQUE,-0.38944302178274254,4169898.7,31,134512.8612903226
A01139,6,7,3093402.45,1838769.71,13,2,0.6891347633586862,,1.3539346395530236,0.3197304647664482,NEAR_CLIQUE,-0.38944302178274254,4932172.16,13,379397.85846153845
A00862,7,6,2405037.3400000003,2392901.76,13,2,1.1878385518327732,,1.3539346395530236,0.3197304647664482,NEAR_CLIQUE,-0.38944302178274254,4797939.1,13,369072.23846153845
A01122,6,7,2396721.17,1907300.43,13,2,1.1028400583481457,,1.3539346395530236,0.3197304647664482,NEAR_CLIQUE,-0.38944302178274254,4304021.6,13,331078.5846153846
A00677,5,8,1648372.7400000002,2772333.24,13,2,0.6815735796695492,,1.3539346395530236,0.3197304647664482,NEAR_CLIQUE,-0.38944302178274254,4420705.98,13,340054.3061538462
A01289,9,4,3266548.58,2391141.6,13,2,0.9535725627635376,,1.3539346395530236,0.3197304647664482,NEAR_CLIQUE,-0.38944302178274254,5657690.18,13,435206.9369230769
A00548,6,7,3510090.74,2050396.41,13,2,0.9261769875514788,,1.3539346395530236,0.3197304647664482,NEAR_CLIQUE,-0.38944302178274254,5560487.15,13,427729.7807692308
A00762,6,7,2638015.8899999997,2362056.14,13,2,0.7435967435535995,,1.3539346395530236,0.3197304647664482,NEAR_CLIQUE,-0.38944302178274254,5000072.029999999,13,384620.9253846153
A00438,6,8,2400308.7800000003,2999648.76,14,2,0.8285969658137006,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,5399957.54,14,385711.2528571429
A00742,7,7,2312031.3699999996,3630305.88,14,2,1.0525594088089532,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,5942337.25,14,424452.66071428574
A00410,5,9,1872114.0,3745510.62,14,2,0.5697308952351641,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,5617624.62,14,401258.90142857144
A00415,3,11,1384349.64,3559011.840000001,14,2,0.5369417974484284,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,4943361.48,14,353097.2485714286
A00588,8,6,3625064.21,2730756.13,14,2,1.1192619019065195,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,6355820.34,14,453987.16714285716
A00909,6,8,1342791.68,3334945.01,14,2,0.7382768284869922,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,4677736.6899999995,14,334124.0492857142
A00786,4,10,1006366.15,3394562.4000000004,14,2,0.5449851547871283,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,4400928.550000001,14,314352.03928571433
A00074,13,19,585695.9199999999,3988347.76,14,2,2.023786054608816,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,4574043.68,32,142938.865
A01191,8,6,2859877.3600000003,2749400.45,14,2,1.2689977935228922,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,5609277.8100000005,14,400662.7007142858
A00077,4,10,1448838.45,3315858.2300000004,14,2,0.5393213681408907,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,4764696.680000001,14,340335.4771428572
A01129,3,11,1054066.63,4779715.05,14,2,0.6100265993619688,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,5833781.68,14,416698.6914285714
A01062,5,9,1121398.5,2943337.29,14,2,0.6145273460196544,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,4064735.79,14,290338.2707142857
A00644,6,9,2741283.1799999997,2869891.98,14,2,0.8957598433184669,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,5611175.16,15,374078.344
A00671,6,8,1970523.2900000005,2701981.4799999995,14,2,0.827408979563212,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,4672504.77,14,333750.3407142857
A00376,7,7,2706899.4699999997,2921784.4199999995,14,2,1.0113301624509583,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,5628683.889999999,14,402048.8492857142
A00405,7,7,4149955.62,1925354.36,14,2,0.7815059361475237,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,6075309.98,14,433950.7128571429
A00406,6,8,1127897.34,2275346.34,14,2,0.7963096881417806,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,3403243.6799999997,14,243088.83428571426
A00259,10,4,4138783.54,1811740.96,14,2,1.424251442264458,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,5950524.5,14,425037.46428571426
A01245,7,7,2559596.58,2413566.45,14,2,1.0735700774392625,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,4973163.03,14,355225.93071428576
A00356,5,9,2016800.21,3566617.5200000005,14,2,0.7134993597058654,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,5583417.73,14,398815.55214285717
A00357,8,6,2205886.52,2329462.4,14,2,0.924960103396926,,1.4026126811277986,0.29004476449880584,NEAR_CLIQUE,-0.459555308661311,4535348.92,14,323953.4942857143
A00344,6,9,2375469.7199999997,4443693.5600000005,15,2,0.8603466552751067,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,6819163.28,15,454610.88533333334
A00461,10,5,4943665.180000001,2227035.5,15,2,1.2250295803236202,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,7170700.680000001,15,478046.71200000006
A00927,11,4,3618763.37,1267820.2400000002,15,2,1.6421590782392854,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,4886583.61,15,325772.2406666667
A00679,10,5,3581562.48,2266361.79,15,2,1.535939635341229,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,5847924.27,15,389861.61799999996
A01255,8,7,4389536.359999999,3017085.7699999996,15,2,1.833702299337977,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,7406622.129999999,15,493774.8086666666
A00230,8,7,3292647.3000000003,3097145.21,15,2,2.0580945402166524,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,6389792.51,15,425986.16733333335
A00384,11,4,3363313.3499999996,916458.1,15,2,2.193249023720714,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,4279771.449999999,15,285318.0966666666
A00520,7,8,1907951.13,3486784.76,15,2,1.0926858882880537,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,5394735.89,15,359649.05933333334
A00744,6,9,2525627.3000000003,2839546.51,15,2,1.9582573101453216,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,5365173.8100000005,15,357678.254
A01216,8,7,1950523.99,1841498.05,15,2,0.9510336045668962,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,3792022.04,15,252801.46933333334
A00824,7,9,2013248.97,2399664.8400000003,15,2,1.1235250116160922,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,4412913.8100000005,16,275807.11312500003
A01270,9,6,3616232.36,2714925.29,15,2,1.2643183310677055,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,6331157.65,15,422077.1766666667
A01030,9,6,3221271.0600000005,2572175.1399999997,15,2,1.1933950097820514,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,5793446.2,15,386229.7466666667
A00600,8,7,2999363.5599999996,3216467.0700000003,15,2,1.7067919322920264,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,6215830.63,15,414388.70866666664
A00531,9,6,4209609.720000001,2592101.01,15,2,1.4822239160480797,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,6801710.73,15,453447.38200000004
A00254,9,6,2860961.6500000004,2231881.39,15,2,1.939741082836794,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,5092843.040000001,15,339522.8693333334
A00608,7,8,2453279.8499999996,2419557.17,15,2,1.047127583492352,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,4872837.02,15,324855.8013333333
A00645,8,7,3583988.1500000004,2413370.02,15,2,0.9620145140899764,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,5997358.17,15,399823.87799999997
A00152,4,11,1579560.63,4777342.6899999995,15,2,0.7175855774611927,,1.4495026600949348,0.2628087974238207,NEAR_CLIQUE,-0.523881766173181,6356903.319999999,15,423793.5546666666
A00266,7,9,3668615.1,3882420.23,16,2,0.8594870991250737,,1.4947833067927865,0.23762511301194444,NEAR_CLIQUE,-0.5833611010120298,7551035.33,16,471939.708125
A01251,10,6,3943014.1099999994,3322678.3,16,2,2.036434544576767,,1.4947833067927865,0.23762511301194444,NEAR_CLIQUE,-0.5833611010120298,7265692.409999999,16,454105.77562499995
A00785,12,5,4789398.9399999995,1762941.6500000004,16,2,2.2105048207991107,,1.4947833067927865,0.23762511301194444,NEAR_CLIQUE,-0.5833611010120298,6552340.59,17,385431.7994117647
A00689,8,8,2442282.86,2450365.6799999997,16,2,1.2345654287813426,,1.4947833067927865,0.23762511301194444,NEAR_CLIQUE,-0.5833611010120298,4892648.539999999,16,305790.53374999994
A00024,7,9,1708083.5699999996,2919610.5,16,2,1.544102471149169,,1.4947833067927865,0.23762511301194444,NEAR_CLIQUE,-0.5833611010120298,4627694.069999999,16,289230.87937499996
A00358,8,8,3159489.34,2595355.21,16,2,1.0468685513551477,,1.4947833067927865,0.23762511301194444,NEAR_CLIQUE,-0.5833611010120298,5754844.55,16,359677.784375
A00341,9,8,3550402.21,4032849.45,17,2,2.146693592700844,,1.5386055678213575,0.21417763177713345,NEAR_CLIQUE,-0.638739836096371,7583251.66,17,446073.62705882353
A00337,10,7,4006511.350000001,2800980.1999999997,17,2,1.046607814045057,,1.5386055678213575,0.21417763177713345,NEAR_CLIQUE,-0.638739836096371,6807491.550000001,17,400440.6794117647
A01038,7,10,3046208.58,4212295.97,17,2,0.8673759349976984,,1.5386055678213575,0.21417763177713345,NEAR_CLIQUE,-0.638739836096371,7258504.55,17,426970.8558823529
A01101,13,4,4516192.500000001,1200108.38,17,2,2.2161983535080116,,1.5386055678213575,0.21417763177713345,NEAR_CLIQUE,-0.638739836096371,5716300.880000001,17,336252.9929411765
A00107,9,8,3287101.24,2983046.83,17,2,0.955567093519913,,1.5386055678213575,0.21417763177713345,NEAR_CLIQUE,-0.638739836096371,6270148.07,17,368832.2394117647
A00156,11,6,3444856.06,3152124.7,17,2,1.3033473163024656,,1.5386055678213575,0.21417763177713345,NEAR_CLIQUE,-0.638739836096371,6596980.76,17,388057.6917647059
A01052,5,5,2012358.57,1877408.31,10,1,0.7529340573919658,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3889766.88,10,388976.68799999997
A01079,6,4,1502067.91,1380297.96,10,1,0.7859439775955075,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,2882365.87,10,288236.587
A01228,3,7,1523395.65,2963867.42,10,1,0.5179238886365733,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,4487263.07,10,448726.30700000003
A01049,6,4,1467786.9500000002,1186668.6,10,1,1.6319782682434312,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,2654455.5500000003,10,265445.55500000005
A01260,4,6,684174.3899999999,2076499.02,10,1,0.864467079163757,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,2760673.41,10,276067.341
A01041,9,1,4027539.74,101510.63,10,1,1.5396237314044914,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,4129050.37,10,412905.037
A01026,3,7,757433.1799999999,2594885.7199999997,10,1,0.43417138206811,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3352318.8999999994,10,335231.88999999996
A01040,5,5,1696335.7799999998,1860476.49,10,1,0.9917908819005528,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3556812.2699999996,10,355681.22699999996
A01142,2,8,282241.58,2822820.17,10,1,0.4416125211320131,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3105061.75,10,310506.175
A01292,4,6,1251606.9199999997,1846317.04,10,1,0.5963545905597001,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3097923.96,10,309792.396
A01121,5,5,2107351.1900000004,1459211.21,10,1,0.7031296636915919,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3566562.4000000004,10,356656.24000000005
A00647,4,6,1555332.42,3018930.93,10,1,0.4812543832556023,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,4574263.35,10,457426.33499999996
A00621,3,7,1306399.7400000002,2901295.0300000003,10,1,0.5483562845063877,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,4207694.7700000005,10,420769.4770000001
A00183,6,5,2648825.51,2043798.92,10,1,0.8363844897363895,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,4692624.43,11,426602.2209090909
A00270,7,3,2589762.4,1310228.21,10,1,1.6148033299507385,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3899990.61,10,389999.061
A00264,6,4,2374374.0599999996,642118.8,10,1,1.2900680423562862,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3016492.8599999994,10,301649.28599999996
A00171,5,5,2284421.27,1424176.87,10,1,0.7099458091072383,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3708598.14,10,370859.814
A00836,5,5,1103173.73,2226897.6999999997,10,1,0.9153534075808836,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3330071.4299999997,10,333007.143
A00831,7,3,3040198.4699999997,1135387.59,10,1,0.857171556602662,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,4175586.0599999996,10,417558.60599999997
A00176,4,6,1038975.17,1218622.37,10,1,0.6103995320929496,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,2257597.54,10,225759.75400000002
A00572,5,5,2025668.13,1508379.67,10,1,0.8817776171476276,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3534047.8,10,353404.77999999997
A00858,6,4,2010836.4,1887496.16,10,1,1.3666297526966795,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3898332.5599999996,10,389833.25599999994
A00244,6,4,2445917.68,1613773.21,10,1,0.7083709175720192,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,4059690.89,10,405969.08900000004
A00731,5,5,2413770.1799999997,1667096.65,10,1,0.8999753111680466,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,4080866.8299999996,10,408086.68299999996
A00640,6,4,2376823.25,1183065.2,10,1,0.5389980453816537,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3559888.45,10,355988.84500000003
A00190,6,4,2057517.62,1510071.38,10,1,0.7035992927306719,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3567589.0,10,356758.9
A00239,8,3,2339747.36,1631494.2600000002,10,1,1.2149882423593437,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3971241.62,11,361021.96545454545
A00655,4,6,1317477.97,2715247.8200000003,10,1,0.3983658584918867,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,4032725.79,10,403272.579
A00849,7,3,2675910.69,460445.11,10,1,1.096781320854725,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3136355.8,10,313635.57999999996
A00280,4,6,1501466.09,2515711.36,10,1,0.5542328708279376,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,4017177.45,10,401717.745
A00212,6,4,1532410.41,1513373.64,10,1,0.7916851765714379,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3045784.05,10,304578.40499999997
A00518,8,3,2584370.26,739647.65,10,1,1.2552710649175605,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3324017.9099999997,11,302183.44636363635
A00986,6,4,2395250.0,1169666.17,10,1,1.2494449626808966,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3564916.17,10,356491.61699999997
A00403,6,4,2256909.24,1600694.91,10,1,1.0888311634081564,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3857604.1500000004,10,385760.41500000004
A00009,4,6,1005088.76,2219739.36,10,1,0.7233706283327512,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3224828.12,10,322482.81200000003
A00044,4,6,1527225.56,1865226.84,10,1,0.7487607723166441,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3392452.4000000004,10,339245.24000000005
A00462,4,6,1392922.73,2827472.4399999995,10,1,1.069161376157166,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,4220395.17,10,422039.517
A00466,4,6,1715431.21,2521905.57,10,1,0.5947563489850347,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,4237336.779999999,10,423733.67799999996
A00311,7,3,2602981.63,1272704.95,10,1,1.0272361777027,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3875686.58,10,387568.658
A00308,4,6,1351877.2599999998,2561908.06,10,1,0.7741151244591873,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3913785.32,10,391378.532
A00926,5,5,1285131.87,1983179.91,10,1,0.4392557455649108,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3268311.7800000003,10,326831.178
A00894,8,2,1671847.7599999998,325944.08,10,1,1.1778708661083217,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,1997791.8399999999,10,199779.18399999998
A00089,5,5,2220189.1500000004,1198629.73,10,1,1.0311397002370064,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3418818.8800000004,10,341881.88800000004
A00095,7,3,2259419.91,485124.47,10,1,1.2440320536538272,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,2744544.38,10,274454.43799999997
A00510,7,3,2499452.28,1948804.01,10,1,1.3400559732737516,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,4448256.29,10,444825.629
A00675,3,7,1024150.39,2442746.5300000003,10,1,0.7180460439683984,,1.194783781979544,0.09234402468171295,STAR,-0.6537170509616478,3466896.9200000004,10,346689.69200000004
A00440,8,11,3407338.97,3336283.4399999995,18,2,1.0413161956149366,,1.5810982890350151,0.19221108953185,NEAR_CLIQUE,-0.6906208595435508,6743622.41,19,354927.4952631579
A01300,13,5,4929722.609999999,1927185.3899999997,18,2,1.3963675779120586,,1.5810982890350151,0.19221108953185,NEAR_CLIQUE,-0.6906208595435508,6856907.999999999,18,380939.33333333326
A00722,11,7,3495260.15,3033941.24,18,2,2.1561307367479783,,1.5810982890350151,0.19221108953185,NEAR_CLIQUE,-0.6906208595435508,6529201.390000001,18,362733.4105555556
A00187,9,9,2924514.5300000003,3536298.22,18,2,1.287184572254865,,1.5810982890350151,0.19221108953185,NEAR_CLIQUE,-0.6906208595435508,6460812.75,18,358934.0416666667
A00952,12,7,3697159.44,3303121.4499999997,19,2,2.0100061218683285,,1.6223724875581822,0.17151647788495664,NEAR_CLIQUE,-0.7394978115960883,7000280.89,19,368435.83631578943
A01117,9,10,4411433.2700000005,4240349.869999999,19,2,1.1997926166958306,,1.6223724875581822,0.17151647788495664,NEAR_CLIQUE,-0.7394978115960883,8651783.14,19,455357.00736842107
A00953,15,6,4973961.3,2047417.29,20,2,2.141698526797263,,1.6625246184652396,0.1519205134767816,NEAR_CLIQUE,-0.7857799563951371,7021378.59,21,334351.3614285714
A00006,8,12,3096607.48,3282750.1299999994,20,2,1.1796173993180563,,1.6625246184652396,0.1519205134767816,NEAR_CLIQUE,-0.7857799563951371,6379357.609999999,20,318967.88049999997
A00332,13,7,5667367.710000001,1752601.8,20,2,1.5658055543648608,,1.6625246184652396,0.1519205134767816,NEAR_CLIQUE,-0.7857799563951371,7419969.510000001,20,370998.47550000006
A01175,12,9,3569989.5199999996,3603814.46,21,2,2.024746462845907,,1.7016391108097928,0.13327787772030084,NEAR_CLIQUE,-0.8298105103166075,7173803.9799999995,21,341609.7133333333
A00319,9,13,2338890.27,4529972.18,21,2,1.9603952746540445,,1.7016391108097928,0.13327787772030084,NEAR_CLIQUE,-0.8298105103166075,6868862.449999999,22,312221.02045454545
A00099,2,3,811096.8,890272.8200000001,5,1,0.4698774593230961,,0.8586388855998701,0.06687685968241493,NEAR_CLIQUE,-0.9866377767690625,1701369.62,5,340273.924
A01165,3,2,1371472.23,890625.27,5,1,0.5996845162106317,,0.8586388855998701,0.06687685968241493,NEAR_CLIQUE,-0.9866377767690625,2262097.5,5,452419.5
A00439,1,4,237583.78,1626620.74,5,1,0.2359203693937666,,0.8586388855998701,0.06687685968241493,NEAR_CLIQUE,-0.9866377767690625,1864204.52,5,372840.904
A01037,4,5,2040081.53,2277653.36,9,1,1.1216765091625105,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,4317734.89,9,479748.3211111111
A00032,2,7,938690.1,3408014.97,9,1,0.3615321098236842,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,4346705.07,9,482967.23000000004
A00971,4,5,1306703.24,2083039.46,9,1,0.8502616682307397,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3389742.7,9,376638.0777777778
A00989,4,5,1151493.29,1989197.26,9,1,0.5853300451328748,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3140690.55,9,348965.61666666664
A00386,7,2,2470320.49,631837.14,9,1,1.0733286446861796,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3102157.6300000004,9,344684.18111111113
A00390,3,6,408916.3,1797739.5099999998,9,1,0.495946130950519,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,2206655.8099999996,9,245183.97888888884
A00437,5,4,1856841.33,2057420.3,9,1,1.2211521777400556,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3914261.63,9,434917.9588888889
A00434,1,8,525961.8,3076723.6,9,1,0.2306257945899613,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3602685.4000000004,9,400298.37777777785
A00432,0,9,0.0,3746637.32,9,1,0.15,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3746637.32,9,416293.03555555554
A00427,3,6,905213.46,2527966.9299999997,9,1,1.1089756170026512,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3433180.3899999997,9,381464.4877777777
A00316,6,3,3220645.1299999994,1363183.48,9,1,1.2532805991856746,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,4583828.609999999,9,509314.2899999999
A00417,8,1,2371277.09,161301.27,9,1,1.1185986351288888,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,2532578.36,9,281397.59555555554
A00066,6,3,2124596.78,175422.75999999998,9,1,0.7605483721618502,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,2300019.5399999996,9,255557.72666666663
A01075,3,6,836346.7,2019838.17,9,1,0.5597660363570951,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,2856184.87,9,317353.87444444443
A00684,2,7,458755.87,2265700.99,9,1,0.3244532488137945,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,2724456.8600000003,9,302717.4288888889
A00404,4,5,1739558.64,1878316.01,9,1,0.7181739446839591,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3617874.65,9,401986.0722222222
A01091,5,4,1636527.0799999998,1459399.23,9,1,1.2546930496354955,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3095926.3099999996,9,343991.81222222216
A00602,6,4,1678178.13,1300391.5,9,1,0.7822428678161272,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,2978569.63,10,297856.963
A00589,7,2,2723758.6300000004,871381.77,9,1,1.5770247988109416,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3595140.4000000004,9,399460.0444444445
A00581,4,5,1583577.32,1456328.68,9,1,0.5824762989702142,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3039906.0,9,337767.3333333333
A00779,6,3,2286171.14,1691734.52,9,1,1.080243825844837,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3977905.66,9,441989.5177777778
A00251,4,5,1232836.72,1671928.48,9,1,0.8164203050430258,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,2904765.2,9,322751.6888888889
A01112,5,4,2356179.05,1665371.6800000002,9,1,0.714207750569922,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,4021550.73,9,446838.97
A00262,3,6,960654.47,2583550.51,9,1,0.5878629758389071,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3544204.9799999995,9,393800.5533333333
A00568,3,6,345531.12,1910649.99,9,1,0.7572605713411225,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,2256181.11,9,250686.78999999998
A01261,5,4,2212672.66,2032276.94,9,1,1.1216949472006277,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,4244949.6,9,471661.06666666665
A00874,6,3,3053631.63,1096295.73,9,1,0.7359379637833942,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,4149927.36,9,461103.04
A00532,2,7,714262.4299999999,2864749.92,9,1,0.3109780346371462,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,3579012.3499999996,9,397668.03888888884
A00516,5,4,1988662.8,2344082.27,9,1,0.4846006963750487,,1.13626623778873,0.06304016739720397,STAR,-1.0005088341074495,4332745.07,9,481416.1188888889
A00135,0,6,0.0,1607911.69,6,1,0.15,,0.9365919154863585,0.02850756797503074,NEAR_CLIQUE,-1.0772591454166431,1607911.69,6,267985.2816666667
A01195,3,3,1332780.0299999998,518403.41,6,1,0.3324983763464711,,0.9365919154863585,0.02850756797503074,NEAR_CLIQUE,-1.0772591454166431,1851183.4399999997,6,308530.5733333333
A00238,1,5,180833.9,1209930.56,6,1,0.4104145527260069,,0.9365919154863585,0.02850756797503074,NEAR_CLIQUE,-1.0772591454166431,1390764.46,6,231794.07666666666
A00442,1,5,41966.56,2591073.6999999997,6,1,0.2787373757351407,,0.9365919154863585,0.02850756797503074,NEAR_CLIQUE,-1.0772591454166431,2633040.26,6,438840.0433333333
A00419,1,5,433107.68,1586333.21,6,1,0.451665954989199,,0.9365919154863585,0.02850756797503074,NEAR_CLIQUE,-1.0772591454166431,2019440.89,6,336573.48166666663
A01032,3,3,1329268.39,811020.07,6,1,0.5192749305935045,,0.9365919154863585,0.02850756797503074,NEAR_CLIQUE,-1.0772591454166431,2140288.46,6,356714.74333333335
